Station,Datetime,Temp,WindSpd,WindDir,Humid,VapPress,DewPt,LocPres,GroundTemp
통영,2023-10-26 21:00,18.9,2.4,250,83,18.1,15.9,1010.4,17.2
통영,2023-10-26 22:00,18,1,20,82,16.8,14.8,1010.6,16.5
통영,2023-10-26 23:00,17.1,1.2,180,84,16.3,14.3,1010.2,15.7
통영,2023-10-27 0:00,17.1,2.1,20,80,15.6,13.6,1009.9,15.6
통영,2023-10-27 1:00,17,0.9,360,78,15.1,13.1,1009.4,15.1
통영,2023-10-27 2:00,16.6,0.7,250,82,15.5,13.5,1009.4,14.6
통영,2023-10-27 3:00,15.9,0.3,0,88,15.9,13.9,1008.8,14.2
통영,2023-10-27 4:00,15.7,0.9,180,89,15.8,13.8,1008.3,14
통영,2023-10-27 5:00,16.9,3.3,320,79,15.2,13.2,1008.4,14.1
통영,2023-10-27 6:00,16.6,3.3,340,77,14.5,12.5,1008.5,13.8
통영,2023-10-27 7:00,16,3.4,320,75,13.6,11.5,1008.9,13.6
통영,2023-10-27 8:00,15.6,3,50,74,13,10.9,1009.8,14.4
통영,2023-10-27 9:00,16.8,4.7,320,60,11.4,8.9,1010,16.7
통영,2023-10-27 10:00,18.3,4.5,20,51,10.6,7.9,1009.8,22.2
통영,2023-10-27 11:00,19,3.8,290,41,9,5.4,1009.7,29
통영,2023-10-27 12:00,20.4,4.8,50,35,8.4,4.4,1009.1,29.9
통영,2023-10-27 13:00,21.2,4,20,38,9.5,6.3,1008.5,27.8
통영,2023-10-27 14:00,20.8,5.1,50,39,9.5,6.3,1007.9,25
통영,2023-10-27 15:00,21.2,3.6,50,40,10,7,1008.1,24.3
통영,2023-10-27 16:00,20.6,4,50,45,10.9,8.2,1008.4,22.2
통영,2023-10-27 17:00,19.2,3.6,50,48,10.6,7.9,1009.1,19.8
통영,2023-10-27 18:00,17.6,3,50,53,10.6,7.8,1010,17.6
통영,2023-10-27 19:00,16.1,2.1,50,62,11.3,8.8,1011,16.2
통영,2023-10-27 20:00,15.1,1.8,70,66,11.2,8.7,1011.5,15.3
통영,2023-10-27 21:00,15.1,1.7,50,71,12.1,9.8,1012.4,14.8
통영,2023-10-27 22:00,14.5,2.1,50,73,12,9.7,1013.2,14.2
통영,2023-10-27 23:00,14.1,2,50,73,11.7,9.3,1013.4,13.6
통영,2023-10-28 0:00,13.4,1.7,70,75,11.5,9,1013.5,13.1
통영,2023-10-28 1:00,12.8,2,50,81,11.9,9.6,1013.7,12.8
통영,2023-10-28 2:00,12.5,1.8,50,87,12.5,10.3,1013.7,12.5
통영,2023-10-28 3:00,12.3,1.2,50,90,12.9,10.7,1013.6,12.3
통영,2023-10-28 4:00,12.1,1.2,20,90,12.7,10.5,1013.4,11.9
통영,2023-10-28 5:00,11.8,0.4,0,93,12.8,10.6,1013.6,11.7
통영,2023-10-28 6:00,11.5,1.3,50,93,12.6,10.4,1013.8,11.5
통영,2023-10-28 7:00,11.6,1.2,50,93,12.7,10.5,1014.5,11.4
통영,2023-10-28 8:00,12.2,1.5,50,93,13.1,11,1015.1,12.6
통영,2023-10-28 9:00,15.7,1.8,50,84,14.9,12.9,1015.5,15.6
통영,2023-10-28 10:00,18,1.5,50,65,13.4,11.3,1015.4,21.1
통영,2023-10-28 11:00,19.3,3,50,54,12,9.7,1015.2,27.9
통영,2023-10-28 12:00,19.8,2.7,50,48,11,8.4,1014.6,28.8
통영,2023-10-28 13:00,20.9,3.5,200,44,10.8,8.1,1013.7,27.2
통영,2023-10-28 14:00,21.1,3.3,200,47,11.7,9.3,1013.2,25
통영,2023-10-28 15:00,21.2,2.6,200,48,12,9.7,1013.3,23.6
통영,2023-10-28 16:00,20.6,3,230,49,11.9,9.5,1013.7,21.7
통영,2023-10-28 17:00,18.4,3.2,200,58,12.2,9.9,1014,19.4
통영,2023-10-28 18:00,17,2.5,200,66,12.7,10.5,1014.4,17.5
통영,2023-10-28 19:00,15.5,1.4,250,72,12.6,10.4,1015.1,16.3
통영,2023-10-28 20:00,15.6,0.8,140,75,13.2,11.1,1015.7,16.4
통영,2023-10-28 21:00,15.6,1.1,160,76,13.4,11.3,1016.1,16.1
통영,2023-10-28 22:00,14.6,0,0,81,13.4,11.3,1016.5,15.5
통영,2023-10-28 23:00,14.5,0.6,70,81,13.3,11.2,1016.6,14.9
통영,2023-10-29 0:00,13.9,0,0,84,13.3,11.2,1016.6,14
통영,2023-10-29 1:00,13,1.4,50,89,13.3,11.2,1016.7,13.4
통영,2023-10-29 2:00,12.9,2.1,50,92,13.7,11.6,1016.8,13.1
통영,2023-10-29 3:00,12.7,2,50,93,13.6,11.5,1016.8,12.7
통영,2023-10-29 4:00,12.8,2.1,50,95,14,12,1016.9,12.5
통영,2023-10-29 5:00,12.8,2.1,50,94,13.8,11.8,1017.2,12.2
통영,2023-10-29 6:00,12.5,1.8,70,94,13.6,11.5,1017.5,11.9
통영,2023-10-29 7:00,12,2.5,50,94,13.1,11,1017.7,11.9
통영,2023-10-29 8:00,13.1,3.2,50,92,13.8,11.8,1018.4,12.9
통영,2023-10-29 9:00,15.6,2.7,50,80,14.1,12.1,1018.9,15.8
통영,2023-10-29 10:00,17.7,3.1,50,72,14.5,12.5,1019,20.8
통영,2023-10-29 11:00,19.3,3.5,50,58,12.9,10.8,1018.8,27.7
통영,2023-10-29 12:00,20.4,2.7,50,55,13.1,11,1018.2,28.3
통영,2023-10-29 13:00,20.5,1.6,70,52,12.4,10.2,1017.6,25.9
통영,2023-10-29 14:00,21.7,2.8,200,47,12.1,9.8,1017.2,25.3
통영,2023-10-29 15:00,20,2.5,180,54,12.5,10.3,1017,22.5
통영,2023-10-29 16:00,20.4,2.9,200,53,12.6,10.4,1017,21.1
통영,2023-10-29 17:00,18.9,2.6,180,54,11.7,9.3,1017.3,19.2
통영,2023-10-29 18:00,16.8,1.2,160,64,12.2,9.9,1017.9,17.1
통영,2023-10-29 19:00,15.4,1.2,180,71,12.4,10.1,1018.3,15.7
통영,2023-10-29 20:00,14.8,0,0,76,12.8,10.6,1018.6,14.9
통영,2023-10-29 21:00,14.3,0.1,0,80,12.9,10.8,1019,14.3
통영,2023-10-29 22:00,13.7,0.8,50,82,12.8,10.6,1019.2,13.8
통영,2023-10-29 23:00,13.3,0.8,50,84,12.8,10.6,1019.2,13.3
통영,2023-10-30 0:00,13.4,1,50,85,13,10.9,1019.3,13.6
통영,2023-10-30 1:00,14,0.5,50,83,13.2,11.1,1019.4,14.6
통영,2023-10-30 2:00,13.4,1,50,85,13,10.9,1019.2,13.3
통영,2023-10-30 3:00,13.4,0,0,88,13.5,11.4,1019,13.3
통영,2023-10-30 4:00,12.8,0,0,91,13.4,11.3,1018.7,12.6
통영,2023-10-30 5:00,12.7,0,0,93,13.6,11.5,1018.8,12.2
통영,2023-10-30 6:00,12.5,0,0,94,13.6,11.5,1018.8,11.9
통영,2023-10-30 7:00,12.3,,,95,13.6,11.5,1019,11.9
통영,2023-10-30 8:00,12.9,,,97,14.4,12.4,1019.5,12.9
통영,2023-10-30 9:00,16.4,0.5,50,84,15.6,13.6,1019.9,15.9
통영,2023-10-30 10:00,19.1,1.5,230,68,15,13,1019.7,20.7
통영,2023-10-30 11:00,20.4,1.9,200,58,13.8,11.8,1019.4,27.5
통영,2023-10-30 12:00,21.1,3.3,180,58,14.5,12.5,1018.9,28.2
통영,2023-10-30 13:00,21.6,3.2,200,56,14.4,12.4,1017.9,26.8
통영,2023-10-30 14:00,21.6,2.8,250,47,12,9.7,1017.3,24.6
통영,2023-10-30 15:00,21.8,2.5,270,53,13.7,11.7,1017.2,23.3
통영,2023-10-30 16:00,21.2,2.4,250,54,13.6,11.5,1017.4,21.9
통영,2023-10-30 17:00,19.3,2.3,230,60,13.4,11.3,1017.7,19.7
통영,2023-10-30 18:00,17.7,1.6,250,68,13.7,11.7,1018.1,17.7
통영,2023-10-30 19:00,16.1,0.1,0,77,14,12,1018.6,16.4
통영,2023-10-30 20:00,15.4,0.5,160,84,14.7,12.7,1018.8,15.6
통영,2023-10-30 21:00,15.1,0.1,0,87,14.9,12.9,1019.1,15.2
통영,2023-10-30 22:00,14.7,0.4,0,92,15.4,13.4,1019.3,14.7
통영,2023-10-30 23:00,14.6,1.1,180,93,15.4,13.4,1019.2,14.3
통영,2023-10-31 0:00,14.3,0,0,93,15.1,13.1,1019.3,13.8
통영,2023-10-31 1:00,13.9,0,0,95,15.1,13.1,1019.3,13.4
통영,2023-10-31 2:00,13.5,0,0,96,14.8,12.8,1019.4,13.1
통영,2023-10-31 3:00,13.3,0,0,97,14.8,12.8,1019.2,12.9
통영,2023-10-31 4:00,13.1,0,0,97,14.6,12.6,1019,12.6
통영,2023-10-31 5:00,12.8,1.3,50,97,14.3,12.3,1019,12.3
통영,2023-10-31 6:00,12.6,0.2,0,98,14.2,12.2,1019.3,12.1
통영,2023-10-31 7:00,12.5,2.2,50,98,14.1,12.1,1019.4,12
통영,2023-10-31 8:00,13,1.5,50,98,14.6,12.6,1019.9,12.9
통영,2023-10-31 9:00,15.2,0.2,0,93,16,14,1020,15.8
통영,2023-10-31 10:00,19.1,1.1,200,72,15.9,13.9,1019.8,19.8
통영,2023-10-31 11:00,20.3,1.8,200,66,15.7,13.7,1019.6,27.2
통영,2023-10-31 12:00,21.2,2.3,180,60,15.1,13.1,1018.9,27.8
통영,2023-10-31 13:00,22.8,2.8,230,46,12.7,10.5,1018.1,26.8
통영,2023-10-31 14:00,23,2.9,200,47,13.1,11,1017.4,24.5
통영,2023-10-31 15:00,23.1,2.8,250,41,11.6,9.1,1017,23.3
통영,2023-10-31 16:00,21.8,3,250,50,13,10.9,1017.2,21.8
통영,2023-10-31 17:00,20.2,2,250,56,13.2,11.1,1017.4,19.8
통영,2023-10-31 18:00,17.9,1.5,230,65,13.3,11.2,1017.6,17.5
통영,2023-10-31 19:00,16.7,1.3,180,71,13.5,11.4,1018,16.4
통영,2023-10-31 20:00,16.6,2,160,77,14.5,12.5,1017.9,15.9
통영,2023-10-31 21:00,15.6,1.3,160,81,14.3,12.3,1018.1,15.1
통영,2023-10-31 22:00,15.6,1.2,160,85,15,13,1018.3,14.7
통영,2023-10-31 23:00,15,1.6,180,90,15.3,13.3,1018.2,14.2
통영,2023-11-01 0:00,14.2,0,0,92,14.9,12.9,1017.9,13.5
통영,2023-11-01 1:00,14.4,1,160,93,15.2,13.2,1017.9,13.4
통영,2023-11-01 2:00,14,1.1,180,91,14.5,12.5,1017.7,12.9
통영,2023-11-01 3:00,13.2,0.6,70,90,13.6,11.5,1017.4,12.5
통영,2023-11-01 4:00,13.2,0.3,0,87,13.1,11,1017.3,12.2
통영,2023-11-01 5:00,13,0.3,0,88,13.1,11,1017.5,11.9
통영,2023-11-01 6:00,12.8,0,0,92,13.6,11.5,1017.5,11.6
통영,2023-11-01 7:00,12.6,1.2,200,93,13.5,11.4,1017.7,11.6
통영,2023-11-01 8:00,14.1,0.9,160,93,14.9,12.9,1018.2,12.6
통영,2023-11-01 9:00,18.1,1.7,200,74,15.3,13.3,1018.1,15.7
통영,2023-11-01 10:00,19.7,2.6,250,68,15.6,13.6,1018,19.2
통영,2023-11-01 11:00,20.5,3.7,270,67,16.1,14.1,1017.6,26.9
통영,2023-11-01 12:00,20.4,3.5,270,68,16.2,14.2,1016.9,26.8
통영,2023-11-01 13:00,21.6,3.2,270,70,17.9,15.8,1016,27.3
통영,2023-11-01 14:00,21.5,3.7,270,69,17.6,15.5,1015.5,26.5
통영,2023-11-01 15:00,21.6,4.6,230,71,18.3,16.1,1015.5,24.7
통영,2023-11-01 16:00,21.3,3.3,250,71,17.9,15.8,1015.4,22.5
통영,2023-11-01 17:00,20.1,3.1,270,78,18.3,16.1,1015.5,20.5
통영,2023-11-01 18:00,19.5,2.8,230,82,18.5,16.3,1015.5,18.7
통영,2023-11-01 19:00,19.1,2.5,230,84,18.5,16.3,1015.8,17.8
통영,2023-11-01 20:00,19.4,4.8,270,84,18.9,16.6,1016.1,17.6
통영,2023-11-01 21:00,19.2,3.1,270,84,18.6,16.4,1016.4,17.2
통영,2023-11-01 22:00,19.1,4.5,250,85,18.8,16.5,1016.5,17
통영,2023-11-01 23:00,18.7,2.3,270,86,18.5,16.3,1016.4,16.3
통영,2023-11-02 0:00,18.6,2.6,270,86,18.4,16.2,1016.2,16.2
통영,2023-11-02 1:00,18.4,2.4,250,88,18.5,16.3,1016,16.1
통영,2023-11-02 2:00,18.4,2.5,250,87,18.3,16.1,1016.1,15.9
통영,2023-11-02 3:00,18.1,2.3,250,86,17.8,15.7,1015.7,15.5
통영,2023-11-02 4:00,17.8,2,230,87,17.7,15.6,1015.8,15
통영,2023-11-02 5:00,17.3,1.6,200,87,17.2,15.1,1015.8,14.5
통영,2023-11-02 6:00,16.7,0.1,0,88,16.6,14.6,1015.8,13.8
통영,2023-11-02 7:00,17,0.7,180,89,17.2,15.1,1015.9,13.9
통영,2023-11-02 8:00,17.9,1.4,180,86,17.6,15.5,1016.4,14.8
통영,2023-11-02 9:00,20.7,1.5,200,74,17.9,15.8,1016.5,17.3
통영,2023-11-02 10:00,22,0.7,200,66,17.4,15.3,1016.5,19.7
통영,2023-11-02 11:00,23.2,2.8,250,60,16.9,14.9,1016.2,28.1
통영,2023-11-02 12:00,23.6,2.9,250,55,16,14,1015.5,32.4
통영,2023-11-02 13:00,23.5,2.1,180,62,17.8,15.7,1014.7,30.5
통영,2023-11-02 14:00,22.6,4.5,180,70,19.1,16.8,1014.3,27.5
통영,2023-11-02 15:00,22.6,3.2,180,71,19.4,17,1013.9,25.3
통영,2023-11-02 16:00,23,2.2,180,64,17.9,15.8,1013.9,23.4
통영,2023-11-02 17:00,21.8,3.8,230,58,15.1,13.1,1014,21.1
통영,2023-11-02 18:00,20.2,3.2,200,73,17.2,15.1,1014.3,19.4
통영,2023-11-02 19:00,19.6,4.6,180,82,18.6,16.4,1014.7,18.6
통영,2023-11-02 20:00,19.1,1.6,180,84,18.5,16.3,1015,17.8
통영,2023-11-02 21:00,19,1.7,160,86,18.8,16.5,1015,17.3
통영,2023-11-02 22:00,18.4,1.2,110,88,18.5,16.3,1015.2,16.7
통영,2023-11-02 23:00,17.6,0.5,140,92,18.4,16.2,1014.9,16
통영,2023-11-03 0:00,17.2,0.1,0,95,18.5,16.3,1014.7,15.3
통영,2023-11-03 1:00,17.3,0.8,140,95,18.6,16.4,1014.3,15
통영,2023-11-03 2:00,17.2,0.8,140,95,18.5,16.3,1013.8,14.8
통영,2023-11-03 3:00,17.1,0.8,160,95,18.4,16.2,1013.3,14.8
통영,2023-11-03 4:00,16.6,0,0,96,18.1,15.9,1013.3,14.3
통영,2023-11-03 5:00,16.7,1.1,180,97,18.4,16.2,1013.5,14.2
통영,2023-11-03 6:00,16.2,0.3,0,96,17.6,15.5,1013.3,13.8
통영,2023-11-03 7:00,15.9,0.9,50,98,17.6,15.5,1013.6,14.1
통영,2023-11-03 8:00,16.4,0.1,0,98,18.2,16,1014,15.8
통영,2023-11-03 9:00,19.5,1,200,84,19,16.7,1014.2,18
통영,2023-11-03 10:00,21.8,1.5,180,72,18.8,16.5,1013.9,20.4
통영,2023-11-03 11:00,23.4,1.6,200,62,17.7,15.6,1013.6,29
통영,2023-11-03 12:00,24.4,2.3,250,53,16.1,14.1,1013.3,32.9
통영,2023-11-03 13:00,24.8,2.9,270,52,16.2,14.2,1012.4,30.6
통영,2023-11-03 14:00,25.3,2.9,230,53,17,15,1011.8,28.2
통영,2023-11-03 15:00,24.3,3.4,270,53,16.1,14.1,1011.8,25.6
통영,2023-11-03 16:00,24.2,3.7,230,54,16.2,14.2,1011.9,24
통영,2023-11-03 17:00,22.5,3.1,230,58,15.8,13.8,1012.3,22
통영,2023-11-03 18:00,20.6,1.3,180,66,16,14,1013.1,20
통영,2023-11-03 19:00,19.3,1.3,180,77,17.2,15.1,1013.7,18.8
통영,2023-11-03 20:00,18.7,1.7,160,80,17.2,15.1,1013.8,17.9
통영,2023-11-03 21:00,18,1.3,180,84,17.3,15.2,1013.8,17.2
통영,2023-11-03 22:00,17.6,1.5,160,86,17.3,15.2,1014.2,16.8
통영,2023-11-03 23:00,17.1,0.6,140,89,17.3,15.2,1014.2,16.4
통영,2023-11-04 0:00,17.5,1.7,160,90,17.9,15.8,1014.3,16.8
통영,2023-11-04 1:00,17.5,0.9,160,87,17.4,15.3,1014.3,16.8
통영,2023-11-04 2:00,17,1.8,50,90,17.4,15.3,1014.7,16.6
통영,2023-11-04 3:00,16.8,0,0,89,16.9,14.9,1014.6,15.9
통영,2023-11-04 4:00,16.5,1,360,92,17.2,15.1,1014.7,15.9
통영,2023-11-04 5:00,16.3,1.3,360,92,16.9,14.9,1014.9,15.5
통영,2023-11-04 6:00,16.5,0.9,160,94,17.6,15.5,1015.1,15.7
통영,2023-11-04 7:00,16.5,0.2,0,95,17.7,15.6,1015.5,15.5
통영,2023-11-04 8:00,17,1.7,50,96,18.5,16.3,1016.3,17.2
통영,2023-11-04 9:00,19.4,2.2,50,88,19.7,17.3,1016.9,20.8
통영,2023-11-04 10:00,20.9,2.9,50,77,19,16.7,1016.9,23.1
통영,2023-11-04 11:00,20.8,2.3,20,73,17.8,15.7,1017.2,23.3
통영,2023-11-04 12:00,22.6,0.8,250,69,18.9,16.6,1016.6,26.9
통영,2023-11-04 13:00,22.6,1,230,70,19.1,16.8,1016.4,26.2
통영,2023-11-04 14:00,21.9,2.9,180,72,18.9,16.6,1016.3,26.2
통영,2023-11-04 15:00,22.5,2.6,180,66,17.9,15.8,1016.4,26.8
통영,2023-11-04 16:00,21.6,1.7,200,74,19,16.7,1016.7,24.4
통영,2023-11-04 17:00,20.8,1,90,76,18.6,16.4,1017.1,22.2
통영,2023-11-04 18:00,20.2,1.2,200,80,18.9,16.6,1017.5,20.8
통영,2023-11-04 19:00,19.5,0.4,0,82,18.5,16.3,1018.3,19.8
통영,2023-11-04 20:00,19.1,1.1,70,82,18.1,15.9,1018.2,19.1
통영,2023-11-04 21:00,18.9,0.2,0,83,18.1,15.9,1018.7,19.1
통영,2023-11-04 22:00,18.6,1.8,50,86,18.4,16.2,1019,18.7
통영,2023-11-04 23:00,18.8,0,0,84,18.2,16,1019,18.6
통영,2023-11-05 0:00,18.2,2.4,50,86,17.9,15.8,1018.7,17.6
통영,2023-11-05 1:00,18.2,3,50,89,18.5,16.3,1018.6,17.4
통영,2023-11-05 2:00,18.7,2.7,50,87,18.6,16.4,1018.4,18.2
통영,2023-11-05 3:00,18.5,3.1,50,87,18.4,16.2,1018.3,17.9
통영,2023-11-05 4:00,18.5,2.8,50,87,18.4,16.2,1018.2,17.9
통영,2023-11-05 5:00,18.4,3.4,50,87,18.3,16.1,1018.1,17.7
통영,2023-11-05 6:00,18.2,2.5,50,88,18.3,16.1,1018.1,17.7
통영,2023-11-05 7:00,18.4,3.3,50,89,18.8,16.5,1018,17.6
통영,2023-11-05 8:00,18.7,2.8,50,88,18.9,16.6,1018.5,18.6
통영,2023-11-05 9:00,20,2,20,86,20,17.5,1018.6,21.2
통영,2023-11-05 10:00,22.9,2.7,200,72,20,17.5,1018.2,24.8
통영,2023-11-05 11:00,22.8,3.6,180,72,19.9,17.4,1017.4,28.6
통영,2023-11-05 12:00,23.6,3.8,200,68,19.7,17.3,1016.5,31.8
통영,2023-11-05 13:00,23,3.3,180,72,20.1,17.6,1015.6,29.9
통영,2023-11-05 14:00,22.6,2.6,180,74,20.2,17.7,1014.8,27.9
통영,2023-11-05 15:00,23,2.6,180,72,20.1,17.6,1014.3,27.9
통영,2023-11-05 16:00,22.1,1.8,180,72,19.1,16.8,1013.9,24.4
통영,2023-11-05 17:00,21.2,1.5,180,76,19,16.7,1013.7,22.4
통영,2023-11-05 18:00,20.7,1,160,76,18.5,16.3,1013.1,21
통영,2023-11-05 19:00,21.3,3.7,180,71,17.9,15.8,1012.9,20.8
통영,2023-11-05 20:00,21.5,5.7,180,72,18.4,16.2,1012.1,20.9
통영,2023-11-05 21:00,21.5,6.8,180,76,19.4,17,1011.5,20.7
통영,2023-11-05 22:00,20.5,4.5,200,87,20.9,18.2,1011.2,20.2
통영,2023-11-05 23:00,19.9,5,200,94,21.7,18.8,1010.5,20.2
통영,2023-11-06 0:00,20.2,6.8,200,94,22.1,19.1,1009.2,20.1
통영,2023-11-06 1:00,21.6,9.4,200,85,21.8,18.9,1008.2,20.3
통영,2023-11-06 2:00,21.7,10.6,200,86,22.2,19.2,1007.5,20.5
통영,2023-11-06 3:00,21.4,11.9,200,87,22.1,19.1,1006.7,20.4
통영,2023-11-06 4:00,21.4,10.6,200,90,22.8,19.6,1005.6,20.7
통영,2023-11-06 5:00,22.2,11.9,200,89,23.7,20.2,1004.4,21.1
통영,2023-11-06 6:00,21,10.5,200,87,21.6,18.7,1004.3,20.5
통영,2023-11-06 7:00,21,10.7,200,95,23.5,20.1,1002.9,20.7
통영,2023-11-06 8:00,20.4,10.7,230,91,21.7,18.8,1003.2,20.5
통영,2023-11-06 9:00,20.3,5.1,230,90,21.3,18.5,1003.9,20.9
통영,2023-11-06 10:00,20.6,5,250,85,20.5,17.9,1004.3,21.4
통영,2023-11-06 11:00,20.6,5.9,270,76,18.4,16.2,1004.7,20.8
통영,2023-11-06 12:00,19.6,5.8,320,64,14.5,12.5,1005.4,19.9
통영,2023-11-06 13:00,19,4.8,290,64,14,12,1004.9,18.9
통영,2023-11-06 14:00,19.3,3.1,290,61,13.6,11.5,1005.3,20
통영,2023-11-06 15:00,19.1,3.4,270,60,13.2,11.1,1005.6,19.3
통영,2023-11-06 16:00,18.8,5,290,52,11.2,8.7,1005.9,17.5
통영,2023-11-06 17:00,17.8,5.8,320,41,8.3,4.3,1006.6,14.7
통영,2023-11-06 18:00,16.7,4,290,48,9.1,5.6,1007.3,13.5
통영,2023-11-06 19:00,15.6,3.7,290,44,7.7,3.3,1008.7,12.3
통영,2023-11-06 20:00,14.9,3.3,270,50,8.4,4.5,1009.6,11.7
통영,2023-11-06 21:00,14.3,6.5,320,48,7.8,3.4,1010.5,11
통영,2023-11-06 22:00,14,3.6,290,54,8.6,4.8,1011.3,11.4
통영,2023-11-06 23:00,13.6,5.9,320,52,8.1,3.9,1012,11.2
통영,2023-11-07 0:00,13.1,6.3,320,44,6.6,1.1,1012.2,9.8
통영,2023-11-07 1:00,12.7,4.4,290,48,7,1.9,1012.3,9.5
통영,2023-11-07 2:00,12.7,5.8,290,47,6.9,1.6,1012.4,9.3
통영,2023-11-07 3:00,12.4,6.1,320,46,6.6,1,1013,9.4
통영,2023-11-07 4:00,12,5.8,320,46,6.4,0.7,1013.1,8.7
통영,2023-11-07 5:00,11.5,4.6,340,47,6.3,0.5,1013.3,8.2
통영,2023-11-07 6:00,11.4,4.2,340,47,6.3,0.4,1013.6,8
통영,2023-11-07 7:00,11,2.4,320,52,6.8,1.5,1014.2,8
통영,2023-11-07 8:00,11.5,2.6,320,57,7.7,3.2,1014.7,8.9
통영,2023-11-07 9:00,13,4.3,360,56,8.4,4.4,1015.4,11.1
통영,2023-11-07 10:00,13.8,4.3,50,52,8.1,4,1015.8,13.7
통영,2023-11-07 11:00,16,1.4,110,49,8.8,5.2,1015.9,21.2
통영,2023-11-07 12:00,16.6,2.4,340,44,8.2,4.2,1015.7,22.2
통영,2023-11-07 13:00,17.2,3.3,250,45,8.8,5.1,1015.2,19.6
통영,2023-11-07 14:00,17.8,2.9,270,45,9.1,5.6,1015.1,18.2
통영,2023-11-07 15:00,17.4,2.7,320,44,8.7,5,1015.3,17
통영,2023-11-07 16:00,17,2.5,320,43,8.3,4.3,1015.8,16
통영,2023-11-07 17:00,15.4,2.5,320,40,7,1.8,1016,14
통영,2023-11-07 18:00,14,2.8,20,39,6.2,0.2,1016.6,11.7
통영,2023-11-07 19:00,11.8,1.9,20,55,7.6,3,1017.4,10.7
통영,2023-11-07 20:00,10.6,2.1,50,60,7.6,3.1,1017.8,9.9
통영,2023-11-07 21:00,10.2,1.6,360,61,7.6,3,1018.3,9.2
통영,2023-11-07 22:00,10.2,3,50,56,6.9,1.7,1018.4,8.7
통영,2023-11-07 23:00,9.2,1.8,50,62,7.2,2.2,1018.2,8.1
통영,2023-11-08 0:00,8.5,1.8,50,70,7.7,3.3,1018.1,7.5
통영,2023-11-08 1:00,8.1,2.3,50,69,7.4,2.7,1018.5,7
통영,2023-11-08 2:00,7.4,2.6,50,72,7.4,2.6,1018.2,6.7
통영,2023-11-08 3:00,7.1,1.7,50,72,7.2,2.3,1018.1,6.2
통영,2023-11-08 4:00,6.7,2.1,50,77,7.5,2.9,1017.7,5.9
통영,2023-11-08 5:00,7.1,3.6,50,69,6.9,1.7,1017.5,5.7
통영,2023-11-08 6:00,6.9,2.1,50,70,6.9,1.7,1018.2,5.5
통영,2023-11-08 7:00,6.5,2.7,50,77,7.4,2.7,1018.9,5.5
통영,2023-11-08 8:00,7.3,3,20,74,7.5,2.9,1019.4,6.3
통영,2023-11-08 9:00,11.1,3.5,50,61,8,3.8,1019.7,9.3
통영,2023-11-08 10:00,13.5,2.8,50,48,7.4,2.6,1020,12.6
통영,2023-11-08 11:00,15.5,3.4,50,41,7.2,2.2,1019.3,19.8
통영,2023-11-08 12:00,17.2,3.1,20,40,7.8,3.4,1019,21.7
통영,2023-11-08 13:00,18.4,3,20,41,8.6,4.8,1017.9,20.2
통영,2023-11-08 14:00,20.1,1.6,270,42,9.8,6.7,1017.3,19.6
통영,2023-11-08 15:00,20.6,1.9,230,44,10.6,7.9,1017,18.6
통영,2023-11-08 16:00,19.5,0.9,340,47,10.6,7.8,1017.4,17.4
통영,2023-11-08 17:00,16.6,2,20,55,10.4,7.5,1017.6,15.6
통영,2023-11-08 18:00,14.3,1.3,50,68,11,8.4,1017.9,13.6
통영,2023-11-08 19:00,13.1,0.9,50,76,11.4,8.9,1018.5,12.5
통영,2023-11-08 20:00,12.8,0.7,50,80,11.8,9.4,1018.7,11.8
통영,2023-11-08 21:00,12.5,2.6,50,84,12.1,9.8,1018.8,11.5
통영,2023-11-08 22:00,12.2,2.1,50,89,12.6,10.4,1018.8,11.3
통영,2023-11-08 23:00,12.7,0.6,20,88,12.9,10.7,1019,11.6
통영,2023-11-09 0:00,12.2,1.8,20,92,13,10.9,1018.8,11.5
통영,2023-11-09 1:00,12.3,1.8,50,92,13.1,11,1018.6,11.8
통영,2023-11-09 2:00,12.3,2,20,92,13.1,11,1018.3,12.1
통영,2023-11-09 3:00,12.6,0.7,50,92,13.4,11.3,1018,12
통영,2023-11-09 4:00,12.3,0.3,0,93,13.2,11.1,1017.7,11.1
통영,2023-11-09 5:00,12.2,2.3,50,94,13.3,11.2,1018.1,11.6
통영,2023-11-09 6:00,11.6,0.9,50,94,12.8,10.6,1018,10.6
통영,2023-11-09 7:00,11.6,0.1,0,96,13,10.9,1018.2,10.2
통영,2023-11-09 8:00,12.3,0.2,0,96,13.7,11.6,1018.2,11.2
통영,2023-11-09 9:00,14.7,2,20,90,15,13,1018.3,13.9
통영,2023-11-09 10:00,18.1,1.1,50,75,15.5,13.5,1018.1,17.4
통영,2023-11-09 11:00,20.2,1.8,230,65,15.4,13.4,1017.8,23.9
통영,2023-11-09 12:00,21.1,2.3,200,63,15.7,13.7,1017,24.3
통영,2023-11-09 13:00,20.9,2.5,180,59,14.5,12.5,1016.4,24.3
통영,2023-11-09 14:00,21.4,1.9,200,61,15.5,13.5,1015.6,23
통영,2023-11-09 15:00,20.3,1.7,230,63,15,13,1015.7,22.5
통영,2023-11-09 16:00,18.7,2.6,180,68,14.6,12.6,1015.8,20.2
통영,2023-11-09 17:00,18,0.8,160,74,15.2,13.2,1015.3,18.4
통영,2023-11-09 18:00,17,0.5,140,82,15.8,13.8,1015.5,16.9
